# shows meanTimeBetweenVisits of each tile
# [x y meanTimeBetweenVisits(usec)]
0 0 9223372036854775808
0 1 9223372036854775808
0 2 9223372036854775808
0 3 9223372036854775808
0 4 9223372036854775808
0 5 9223372036854775808
0 6 9223372036854775808
0 7 9223372036854775808
0 8 9223372036854775808
0 9 9223372036854775808
0 10 9223372036854775808
0 11 9223372036854775808
0 12 9223372036854775808
0 13 9223372036854775808
0 14 9223372036854775808
0 15 9223372036854775808
0 16 9223372036854775808
0 17 9223372036854775808
0 18 9223372036854775808
0 19 9223372036854775808
0 20 9223372036854775808
0 21 9223372036854775808
0 22 9223372036854775808
0 23 9223372036854775808
0 24 9223372036854775808
0 25 9223372036854775808
0 26 9223372036854775808
0 27 9223372036854775808
0 28 9223372036854775808
0 29 9223372036854775808
1 0 9223372036854775808
1 1 9223372036854775808
1 2 9223372036854775808
1 3 9223372036854775808
1 4 9223372036854775808
1 5 9223372036854775808
1 6 9223372036854775808
1 7 9223372036854775808
1 8 9223372036854775808
1 9 9223372036854775808
1 10 9223372036854775808
1 11 9223372036854775808
1 12 9223372036854775808
1 13 9223372036854775808
1 14 9223372036854775808
1 15 17750000
1 16 34400000
1 17 9223372036854775808
1 18 2300000
1 19 9223372036854775808
1 20 9223372036854775808
1 21 9223372036854775808
1 22 4298700000
1 23 13500000
1 24 9223372036854775808
1 25 9223372036854775808
1 26 9223372036854775808
1 27 9223372036854775808
1 28 9223372036854775808
1 29 9223372036854775808
2 0 9223372036854775808
2 1 9223372036854775808
2 2 9223372036854775808
2 3 9223372036854775808
2 4 9223372036854775808
2 5 9223372036854775808
2 6 9223372036854775808
2 7 53700000
2 8 30350000
2 9 9223372036854775808
2 10 9223372036854775808
2 11 9223372036854775808
2 12 9223372036854775808
2 13 6700000
2 14 27200000
2 15 7633333
2 16 22900000
2 17 9223372036854775808
2 18 9223372036854775808
2 19 9223372036854775808
2 20 9223372036854775808
2 21 9223372036854775808
2 22 5100000
2 23 1438666666
2 24 9223372036854775808
2 25 9223372036854775808
2 26 9223372036854775808
2 27 9223372036854775808
2 28 9223372036854775808
2 29 9223372036854775808
3 0 9223372036854775808
3 1 9223372036854775808
3 2 9223372036854775808
3 3 9223372036854775808
3 4 9223372036854775808
3 5 9223372036854775808
3 6 9223372036854775808
3 7 9223372036854775808
3 8 29100000
3 9 34150000
3 10 9223372036854775808
3 11 9223372036854775808
3 12 9223372036854775808
3 13 4383800000
3 14 2600000
3 15 6350000
3 16 9223372036854775808
3 17 9223372036854775808
3 18 9223372036854775808
3 19 9223372036854775808
3 20 2500000
3 21 9223372036854775808
3 22 9223372036854775808
3 23 1442033333
3 24 9223372036854775808
3 25 9223372036854775808
3 26 9223372036854775808
3 27 9223372036854775808
3 28 9223372036854775808
3 29 9223372036854775808
4 0 9223372036854775808
4 1 9223372036854775808
4 2 9223372036854775808
4 3 9223372036854775808
4 4 9223372036854775808
4 5 9223372036854775808
4 6 9223372036854775808
4 7 9223372036854775808
4 8 11650000
4 9 98300000
4 10 2179250000
4 11 4358800000
4 12 9223372036854775808
4 13 9223372036854775808
4 14 4290100000
4 15 4306500000
4 16 9223372036854775808
4 17 9223372036854775808
4 18 9223372036854775808
4 19 9223372036854775808
4 20 9223372036854775808
4 21 9223372036854775808
4 22 15300000
4 23 1439633333
4 24 9223372036854775808
4 25 9223372036854775808
4 26 9223372036854775808
4 27 9223372036854775808
4 28 9223372036854775808
4 29 9223372036854775808
5 0 9223372036854775808
5 1 9223372036854775808
5 2 9223372036854775808
5 3 9223372036854775808
5 4 9223372036854775808
5 5 9223372036854775808
5 6 9223372036854775808
5 7 9223372036854775808
5 8 1433200000
5 9 1464100000
5 10 2145050000
5 11 2145200000
5 12 9223372036854775808
5 13 4286300000
5 14 2145050000
5 15 3600000
5 16 9223372036854775808
5 17 9223372036854775808
5 18 9223372036854775808
5 19 9223372036854775808
5 20 9223372036854775808
5 21 36200000
5 22 14900000
5 23 17800000
5 24 9223372036854775808
5 25 9223372036854775808
5 26 9223372036854775808
5 27 9223372036854775808
5 28 9223372036854775808
5 29 9223372036854775808
6 0 9223372036854775808
6 1 9223372036854775808
6 2 9223372036854775808
6 3 9223372036854775808
6 4 9223372036854775808
6 5 9223372036854775808
6 6 9223372036854775808
6 7 9223372036854775808
6 8 9223372036854775808
6 9 9223372036854775808
6 10 9223372036854775808
6 11 9223372036854775808
6 12 9223372036854775808
6 13 9223372036854775808
6 14 9223372036854775808
6 15 9223372036854775808
6 16 9223372036854775808
6 17 9223372036854775808
6 18 9223372036854775808
6 19 6800000
6 20 9223372036854775808
6 21 9223372036854775808
6 22 9223372036854775808
6 23 2300000
6 24 9223372036854775808
6 25 9223372036854775808
6 26 9223372036854775808
6 27 9223372036854775808
6 28 9223372036854775808
6 29 9223372036854775808
7 0 9223372036854775808
7 1 9223372036854775808
7 2 9223372036854775808
7 3 9223372036854775808
7 4 9223372036854775808
7 5 9223372036854775808
7 6 9223372036854775808
7 7 9223372036854775808
7 8 13750000
7 9 1458700000
7 10 9223372036854775808
7 11 9223372036854775808
7 12 9223372036854775808
7 13 9223372036854775808
7 14 9223372036854775808
7 15 9223372036854775808
7 16 9223372036854775808
7 17 9223372036854775808
7 18 9223372036854775808
7 19 9223372036854775808
7 20 9223372036854775808
7 21 9223372036854775808
7 22 9223372036854775808
7 23 9223372036854775808
7 24 9223372036854775808
7 25 9223372036854775808
7 26 9223372036854775808
7 27 9223372036854775808
7 28 9223372036854775808
7 29 9223372036854775808
8 0 9223372036854775808
8 1 9223372036854775808
8 2 9223372036854775808
8 3 9223372036854775808
8 4 9223372036854775808
8 5 9223372036854775808
8 6 9223372036854775808
8 7 9223372036854775808
8 8 9350000
8 9 1458100000
8 10 9223372036854775808
8 11 9500000
8 12 3200000
8 13 31666666
8 14 93700000
8 15 95500000
8 16 9223372036854775808
8 17 9223372036854775808
8 18 9223372036854775808
8 19 9223372036854775808
8 20 9223372036854775808
8 21 9223372036854775808
8 22 9223372036854775808
8 23 9223372036854775808
8 24 199600000
8 25 41450000
8 26 95975000
8 27 116850000
8 28 87733333
8 29 19300000
9 0 9223372036854775808
9 1 9223372036854775808
9 2 9223372036854775808
9 3 9223372036854775808
9 4 9223372036854775808
9 5 9223372036854775808
9 6 9223372036854775808
9 7 9223372036854775808
9 8 14700000
9 9 4350300000
9 10 9223372036854775808
9 11 951966666
9 12 1418400000
9 13 27333333
9 14 9223372036854775808
9 15 93600000
9 16 1399550000
9 17 2791500000
9 18 9223372036854775808
9 19 9223372036854775808
9 20 9223372036854775808
9 21 9223372036854775808
9 22 9223372036854775808
9 23 9223372036854775808
9 24 399600000
9 25 128000000
9 26 191300000
9 27 9223372036854775808
9 28 89400000
9 29 11550000
10 0 9223372036854775808
10 1 9223372036854775808
10 2 9223372036854775808
10 3 9223372036854775808
10 4 9223372036854775808
10 5 9223372036854775808
10 6 9223372036854775808
10 7 9223372036854775808
10 8 763600000
