# shows visitCount of each tile
# [x y visitCount]
0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 1
0 10 1
0 11 1
0 12 1
0 13 0
0 14 0
0 15 1
0 16 0
0 17 0
0 18 1
0 19 1
0 20 1
0 21 0
0 22 1
0 23 1
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
1 0 0
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 0
1 7 0
1 8 1
1 9 1
1 10 0
1 11 0
1 12 1
1 13 1
1 14 1
1 15 3
1 16 2
1 17 1
1 18 2
1 19 1
1 20 1
1 21 1
1 22 2
1 23 2
1 24 0
1 25 0
1 26 0
1 27 0
1 28 0
1 29 0
2 0 0
2 1 0
2 2 0
2 3 0
2 4 0
2 5 0
2 6 0
2 7 2
2 8 3
2 9 1
2 10 0
2 11 0
2 12 1
2 13 2
2 14 2
2 15 4
2 16 2
2 17 0
2 18 0
2 19 0
2 20 0
2 21 1
2 22 2
2 23 4
2 24 0
2 25 0
2 26 0
2 27 0
2 28 0
2 29 0
3 0 0
3 1 0
3 2 0
3 3 0
3 4 0
3 5 0
3 6 0
3 7 1
3 8 3
3 9 3
3 10 1
3 11 1
3 12 1
3 13 2
3 14 2
3 15 3
3 16 1
3 17 0
3 18 0
3 19 1
3 20 2
3 21 1
3 22 1
3 23 4
3 24 0
3 25 0
3 26 0
3 27 0
3 28 0
3 29 0
4 0 0
4 1 0
4 2 0
4 3 0
4 4 0
4 5 0
4 6 0
4 7 0
4 8 3
4 9 2
4 10 3
4 11 2
4 12 1
4 13 1
4 14 2
4 15 2
4 16 1
4 17 1
4 18 0
4 19 0
4 20 1
4 21 1
4 22 3
4 23 4
4 24 0
4 25 0
4 26 0
4 27 0
4 28 0
4 29 0
5 0 0
5 1 0
5 2 0
5 3 0
5 4 0
5 5 0
5 6 0
5 7 0
5 8 4
5 9 4
5 10 3
5 11 3
5 12 0
5 13 2
5 14 3
5 15 2
5 16 0
5 17 1
5 18 0
5 19 1
5 20 1
5 21 2
5 22 2
5 23 2
5 24 0
5 25 0
5 26 0
5 27 0
5 28 0
5 29 0
6 0 0
6 1 0
6 2 0
6 3 0
6 4 0
6 5 0
6 6 0
6 7 0
6 8 1
6 9 1
6 10 0
6 11 1
6 12 1
6 13 1
6 14 0
6 15 1
6 16 0
6 17 1
6 18 1
6 19 2
6 20 1
6 21 1
6 22 0
6 23 2
6 24 1
6 25 0
6 26 0
6 27 0
6 28 0
6 29 0
7 0 0
7 1 0
7 2 0
7 3 0
7 4 0
7 5 0
7 6 0
7 7 0
7 8 3
7 9 4
7 10 0
7 11 0
7 12 0
7 13 0
7 14 0
7 15 0
7 16 0
7 17 0
7 18 0
7 19 0
7 20 0
7 21 0
7 22 0
7 23 1
7 24 0
7 25 0
7 26 0
7 27 0
7 28 0
7 29 0
8 0 0
8 1 0
8 2 0
8 3 0
8 4 0
8 5 0
8 6 0
8 7 0
8 8 3
8 9 4
8 10 0
8 11 2
8 12 2
8 13 4
8 14 2
8 15 2
8 16 0
8 17 1
8 18 1
8 19 0
8 20 0
8 21 0
8 22 0
8 23 1
8 24 3
8 25 5
8 26 5
8 27 3
8 28 4
8 29 2
9 0 0
9 1 0
9 2 0
9 3 0
9 4 0
9 5 0
9 6 0
9 7 0
9 8 2
9 9 2
9 10 1
9 11 4
9 12 3
9 13 4
9 14 0
9 15 2
9 16 3
9 17 2
9 18 1
9 19 0
9 20 0
9 21 0
9 22 1
9 23 1
9 24 2
9 25 4
9 26 3
9 27 1
9 28 4
9 29 3
10 0 0
10 1 0
10 2 0
10 3 0
10 4 0
10 5 0
10 6 0
10 7 0
10 8 2
10 9 4
10 10 3
10 11 0
10 12 2
10 13 5
10 14 3
10 15 4
10 16 3
10 17 0
10 18 1
10 19 1
10 20 1
10 21 1
10 22 2
10 23 1
10 24 0
10 25 6
10 26 1
10 27 2
10 28 5
10 29 3
11 0 0
11 1 0
11 2 0
11 3 0
11 4 0
11 5 0
11 6 0
11 7 0
11 8 3
11 9 2
11 10 4
11 11 2
11 12 2
11 13 2
11 14 2
11 15 2
11 16 2
11 17 1
11 18 0
11 19 0
11 20 0
11 21 1
11 22 2
11 23 1
11 24 0
11 25 9
11 26 4
11 27 2
11 28 7
11 29 5
12 0 0
12 1 0
12 2 0
12 3 0
12 4 0
12 5 0
12 6 0
12 7 0
12 8 4
12 9 11
12 10 5
12 11 4
12 12 5
12 13 3
12 14 3
12 15 2
12 16 1
12 17 1
12 18 1
12 19 0
12 20 1
12 21 0
12 22 2
12 23 2
12 24 0
12 25 7
12 26 4
12 27 2
12 28 6
12 29 3
13 0 0
13 1 0
13 2 0
13 3 0
13 4 0
13 5 0
13 6 0
13 7 0
13 8 12
13 9 14
13 10 2
13 11 4
13 12 3
13 13 2
13 14 2
13 15 2
13 16 1
13 17 0
13 18 2
13 19 2
13 20 3
13 21 2
13 22 1
13 23 1
13 24 0
13 25 8
13 26 3
13 27 3
13 28 5
13 29 2
14 0 0
14 1 0
14 2 0
14 3 0
14 4 0
14 5 0
14 6 0
14 7 5
14 8 12
14 9 3
14 10 3
14 11 1
14 12 1
14 13 2
14 14 1
14 15 0
14 16 1
14 17 1
14 18 1
14 19 0
14 20 2
14 21 3
14 22 3
14 23 1
14 24 0
14 25 8
14 26 7
14 27 5
14 28 2
14 29 2
15 0 5
15 1 8
15 2 6
15 3 3
15 4 8
15 5 14
15 6 11
15 7 8
15 8 9
15 9 2
15 10 4
15 11 1
15 12 2
15 13 0
15 14 3
15 15 2
15 16 3
15 17 5
15 18 3
15 19 2
15 20 1
15 21 0
15 22 3
15 23 0
15 24 3
15 25 4
15 26 0
15 27 3
15 28 4
15 29 2
16 0 9
16 1 13
16 2 8
16 3 5
16 4 9
16 5 12
16 6 16
16 7 12
16 8 5
16 9 3
16 10 3
16 11 1
16 12 3
16 13 4
16 14 5
16 15 5
16 16 4
16 17 4
16 18 2
16 19 4
16 20 5
16 21 1
16 22 5
16 23 7
16 24 8
16 25 8
16 26 4
16 27 3
16 28 8
16 29 5
17 0 5
17 1 7
17 2 4
17 3 3
17 4 1
17 5 5
17 6 5
17 7 3
17 8 6
17 9 3
17 10 2
17 11 1
17 12 2
17 13 3
17 14 3
17 15 2
17 16 3
17 17 3
17 18 2
17 19 4
17 20 7
17 21 1
17 22 0
17 23 3
17 24 5
17 25 5
17 26 3
17 27 3
17 28 7
17 29 2
18 0 2
18 1 4
18 2 4
18 3 3
18 4 2
18 5 6
18 6 6
18 7 14
18 8 18
18 9 5
18 10 3
18 11 1
18 12 2
18 13 4
18 14 6
18 15 3
18 16 4
18 17 2
18 18 4
18 19 10
18 20 11
18 21 2
18 22 3
18 23 4
18 24 4
18 25 4
18 26 2
18 27 2
18 28 7
18 29 3
19 0 0
19 1 0
19 2 0
19 3 0
19 4 0
19 5 0
19 6 0
19 7 14
19 8 14
19 9 3
19 10 2
19 11 1
19 12 1
19 13 2
19 14 3
19 15 0
19 16 7
19 17 3
19 18 4
19 19 12
19 20 13
19 21 1
19 22 5
19 23 5
19 24 2
19 25 2
19 26 3
19 27 4
19 28 9
19 29 6
20 0 0
20 1 0
20 2 0
20 3 0
20 4 0
20 5 0
20 6 0
20 7 2
20 8 5
20 9 4
20 10 1
20 11 2
20 12 2
20 13 3
20 14 3
20 15 1
20 16 9
20 17 7
20 18 6
20 19 22
