# shows visitCount of each tile
# [x y visitCount]
0 0 0
0 1 6
0 2 14
0 3 21
0 4 32
0 5 29
0 6 22
0 7 21
0 8 122
0 9 122
0 10 16
0 11 44
0 12 58
0 13 47
0 14 31
0 15 33
0 16 28
0 17 25
0 18 37
0 19 38
0 20 30
0 21 37
0 22 35
0 23 7
0 24 1
0 25 34
0 26 171
0 27 174
0 28 45
0 29 7
1 0 7
1 1 17
1 2 19
1 3 28
1 4 44
1 5 52
1 6 43
1 7 29
1 8 127
1 9 225
1 10 121
1 11 54
1 12 86
1 13 79
1 14 56
1 15 51
1 16 32
1 17 31
1 18 51
1 19 53
1 20 38
1 21 47
1 22 53
1 23 30
1 24 31
1 25 72
1 26 200
1 27 216
1 28 79
1 29 19
2 0 7
2 1 17
2 2 10
2 3 8
2 4 7
2 5 14
2 6 15
2 7 8
2 8 9
2 9 14
2 10 9
2 11 4
2 12 13
2 13 11
2 14 12
2 15 7
2 16 5
2 17 4
2 18 7
2 19 13
2 20 12
2 21 10
2 22 7
2 23 11
2 24 11
2 25 11
2 26 20
2 27 19
2 28 36
2 29 22
3 0 13
3 1 25
3 2 9
3 3 9
3 4 6
3 5 15
3 6 9
3 7 12
3 8 11
3 9 6
3 10 9
3 11 3
3 12 10
3 13 5
3 14 8
3 15 7
3 16 9
3 17 6
3 18 9
3 19 7
3 20 14
3 21 10
3 22 7
3 23 8
3 24 10
3 25 5
3 26 9
3 27 13
3 28 34
3 29 20
4 0 18
4 1 29
4 2 9
4 3 6
4 4 4
4 5 6
4 6 3
4 7 10
4 8 11
4 9 5
4 10 7
4 11 7
4 12 8
4 13 10
4 14 7
4 15 8
4 16 7
4 17 4
4 18 8
4 19 3
4 20 14
4 21 8
4 22 9
4 23 14
4 24 14
4 25 2
4 26 4
4 27 10
4 28 44
4 29 26
5 0 25
5 1 36
5 2 12
5 3 14
5 4 5
5 5 5
5 6 7
5 7 12
5 8 8
5 9 7
5 10 8
5 11 1
5 12 1
5 13 9
5 14 13
5 15 12
5 16 14
5 17 8
5 18 7
5 19 12
5 20 8
5 21 11
5 22 13
5 23 13
5 24 15
5 25 11
5 26 10
5 27 6
5 28 34
5 29 18
6 0 32
6 1 54
6 2 18
6 3 8
6 4 9
6 5 7
6 6 5
6 7 12
6 8 14
6 9 11
6 10 14
6 11 9
6 12 4
6 13 9
6 14 17
6 15 14
6 16 9
6 17 7
6 18 5
6 19 19
6 20 12
6 21 12
6 22 15
6 23 23
6 24 21
6 25 11
6 26 15
6 27 12
6 28 30
6 29 21
7 0 36
7 1 57
7 2 18
7 3 7
7 4 15
7 5 8
7 6 4
7 7 6
7 8 13
7 9 14
7 10 7
7 11 5
7 12 10
7 13 10
7 14 9
7 15 10
7 16 4
7 17 6
7 18 9
7 19 9
7 20 9
7 21 9
7 22 11
7 23 18
7 24 19
7 25 9
7 26 14
7 27 17
7 28 38
7 29 33
8 0 50
8 1 67
8 2 13
8 3 4
8 4 13
8 5 13
8 6 7
8 7 15
8 8 14
8 9 18
8 10 10
8 11 5
8 12 4
8 13 9
8 14 7
8 15 6
8 16 6
8 17 6
8 18 8
8 19 4
8 20 8
8 21 6
8 22 9
8 23 8
8 24 10
8 25 1
8 26 13
8 27 23
8 28 87
8 29 53
9 0 55
9 1 73
9 2 11
9 3 13
9 4 10
9 5 7
9 6 12
9 7 12
9 8 5
9 9 9
9 10 12
9 11 8
9 12 4
9 13 9
9 14 12
9 15 7
9 16 1
9 17 8
9 18 7
9 19 3
9 20 7
9 21 10
9 22 11
9 23 2
9 24 10
9 25 9
9 26 20
9 27 23
9 28 145
9 29 91
10 0 32
10 1 56
10 2 17
10 3 20
10 4 13
10 5 6
10 6 10
10 7 4
10 8 4
10 9 5
10 10 2
10 11 7
10 12 8
10 13 8
10 14 8
10 15 10
10 16 6
10 17 4
10 18 1
10 19 6
10 20 12
10 21 7
10 22 9
10 23 9
10 24 11
10 25 9
10 26 18
10 27 30
10 28 110
10 29 80
11 0 20
11 1 38
11 2 20
11 3 14
11 4 16
11 5 13
11 6 7
11 7 6
11 8 8
11 9 9
11 10 4
11 11 10
11 12 7
11 13 3
11 14 13
11 15 10
11 16 9
11 17 7
11 18 5
11 19 5
11 20 7
11 21 10
11 22 11
11 23 4
11 24 10
11 25 10
11 26 12
11 27 24
11 28 76
11 29 42
12 0 41
12 1 20
12 2 10
12 3 8
12 4 10
12 5 8
12 6 7
12 7 8
12 8 5
12 9 11
12 10 6
12 11 13
12 12 19
12 13 10
12 14 16
12 15 9
12 16 9
12 17 6
12 18 3
12 19 5
12 20 8
12 21 13
12 22 11
12 23 10
12 24 11
12 25 9
12 26 13
12 27 3
12 28 53
12 29 29
13 0 50
13 1 73
13 2 12
13 3 3
13 4 7
13 5 8
13 6 4
13 7 14
13 8 14
13 9 13
13 10 6
13 11 12
13 12 15
13 13 15
13 14 15
13 15 12
13 16 8
13 17 13
13 18 2
13 19 7
13 20 9
13 21 12
13 22 11
13 23 6
13 24 12
13 25 13
13 26 12
13 27 11
13 28 42
13 29 33
14 0 24
14 1 71
14 2 19
14 3 2
14 4 9
14 5 6
14 6 9
14 7 13
14 8 12
14 9 15
14 10 17
14 11 20
14 12 7
14 13 5
14 14 6
14 15 8
14 16 5
14 17 15
14 18 13
14 19 13
14 20 9
14 21 6
14 22 11
14 23 13
14 24 12
14 25 14
14 26 7
14 27 16
14 28 40
14 29 11
15 0 50
15 1 67
15 2 14
15 3 9
15 4 11
15 5 9
15 6 10
15 7 3
15 8 13
15 9 16
15 10 17
15 11 13
15 12 7
15 13 13
15 14 8
15 15 4
15 16 8
15 17 11
15 18 11
15 19 15
15 20 15
15 21 9
15 22 10
15 23 14
15 24 8
15 25 11
15 26 18
15 27 13
15 28 37
15 29 19
16 0 56
16 1 78
16 2 15
16 3 10
16 4 9
16 5 7
16 6 2
16 7 6
16 8 7
16 9 3
16 10 5
16 11 10
16 12 5
16 13 11
16 14 3
16 15 6
16 16 9
16 17 16
16 18 10
16 19 13
16 20 15
16 21 8
16 22 2
16 23 13
16 24 10
16 25 11
16 26 17
16 27 11
16 28 21
16 29 15
17 0 35
17 1 59
17 2 19
17 3 8
17 4 9
17 5 4
17 6 10
17 7 15
17 8 13
17 9 9
17 10 5
17 11 8
17 12 6
17 13 11
17 14 8
17 15 12
17 16 8
17 17 17
17 18 9
17 19 15
17 20 19
17 21 12
17 22 7
17 23 13
17 24 8
17 25 14
17 26 7
17 27 2
17 28 21
17 29 13
18 0 34
18 1 62
18 2 20
18 3 8
18 4 11
18 5 13
18 6 14
18 7 12
18 8 4
18 9 2
18 10 6
18 11 8
18 12 12
18 13 10
18 14 6
18 15 9
18 16 7
18 17 8
18 18 5
18 19 9
18 20 11
18 21 7
18 22 5
18 23 9
18 24 6
18 25 11
18 26 11
18 27 10
18 28 39
18 29 17
19 0 25
19 1 56
19 2 22
19 3 13
19 4 11
19 5 13
19 6 9
19 7 12
19 8 10
19 9 8
19 10 10
19 11 5
19 12 6
19 13 7
19 14 7
19 15 10
19 16 7
19 17 4
19 18 11
19 19 17
19 20 14
19 21 4
19 22 4
19 23 6
19 24 7
19 25 6
19 26 9
19 27 14
19 28 40
19 29 16
20 0 28
20 1 52
20 2 21
20 3 10
20 4 4
20 5 9
20 6 9
20 7 4
20 8 9
20 9 2
20 10 6
20 11 7
20 12 14
20 13 19
20 14 10
20 15 8
20 16 10
20 17 5
20 18 10
20 19 9
20 20 7
20 21 4
20 22 5
20 23 10
20 24 9
20 25 6
20 26 7
20 27 18
20 28 67
20 29 25
21 0 44
21 1 59
21 2 15
21 3 11
21 4 9
21 5 7
21 6 2
21 7 7
21 8 18
21 9 10
21 10 11
21 11 5
21 12 12
21 13 12
21 14 8
21 15 4
21 16 9
21 17 5
21 18 5
21 19 7
21 20 13
21 21 20
21 22 10
21 23 5
21 24 2
21 25 7
21 26 7
21 27 11
21 28 75
21 29 40
22 0 41
22 1 62
22 2 10
22 3 9
22 4 4
22 5 11
22 6 13
22 7 14
22 8 9
22 9 9
22 10 15
22 11 7
22 12 12
22 13 7
22 14 3
22 15 5
22 16 10
22 17 1
22 18 3
22 19 6
22 20 15
22 21 24
22 22 6
22 23 5
22 24 7
22 25 14
22 26 6
22 27 9
22 28 76
22 29 65
23 0 38
23 1 55
23 2 8
23 3 5
23 4 7
23 5 8
23 6 10
23 7 9
23 8 3
23 9 9
23 10 16
23 11 10
23 12 10
23 13 6
23 14 4
23 15 11
23 16 10
23 17 9
23 18 6
23 19 6
23 20 18
23 21 18
23 22 7
23 23 2
23 24 8
23 25 15
23 26 10
23 27 16
23 28 64
23 29 57
24 0 86
24 1 96
24 2 18
