# shows meanTimeBetweenVisits of each tile
# [x y meanTimeBetweenVisits(usec)]
0 0 9223372036854775808
0 1 9223372036854775808
0 2 9223372036854775808
0 3 9223372036854775808
0 4 9223372036854775808
0 5 1633650000
0 6 26166666
0 7 341070000
0 8 265169230
0 9 268092307
0 10 571225000
0 11 288766666
0 12 96716666
0 13 566500000
0 14 1155375000
0 15 786716666
0 16 474433333
0 17 464266666
0 18 732450000
0 19 9223372036854775808
0 20 303800000
0 21 308500000
0 22 9223372036854775808
0 23 9223372036854775808
0 24 765000000
0 25 381250000
0 26 254733333
0 27 17900000
0 28 9223372036854775808
0 29 9223372036854775808
1 0 2269850000
1 1 914700000
1 2 4575100000
1 3 3251800000
1 4 1520600000
1 5 653920000
1 6 662080000
1 7 344330000
1 8 265415384
1 9 204964705
1 10 326664285
1 11 102594117
1 12 69817333
1 13 580425000
1 14 661528571
1 15 589550000
1 16 586625000
1 17 164455555
1 18 245533333
1 19 196980000
1 20 95025000
1 21 108833333
1 22 14700000
1 23 411600000
1 24 396650000
1 25 196575000
1 26 191725000
1 27 20900000
1 28 4200000
1 29 9223372036854775808
2 0 14200000
2 1 758266666
2 2 2132950000
2 3 2508100000
2 4 4900000
2 5 1320600000
2 6 1318600000
2 7 9223372036854775808
2 8 429800000
2 9 62400000
2 10 295380000
2 11 736500000
2 12 926760000
2 13 1163900000
2 14 2369050000
2 15 97100000
2 16 708600000
2 17 955900000
2 18 121500000
2 19 248675000
2 20 162700000
2 21 193850000
2 22 9223372036854775808
2 23 411750000
2 24 9223372036854775808
2 25 772000000
2 26 771700000
2 27 9223372036854775808
2 28 9223372036854775808
2 29 9223372036854775808
3 0 142800000
3 1 909080000
3 2 2250200000
3 3 1498833333
3 4 1496233333
3 5 2238450000
3 6 9223372036854775808
3 7 9223372036854775808
3 8 1078933333
3 9 43100000
3 10 159100000
3 11 9223372036854775808
3 12 2341550000
3 13 1561100000
3 14 1581533333
3 15 9223372036854775808
3 16 706200000
3 17 452800000
3 18 360650000
3 19 201220000
3 20 335533333
3 21 381600000
3 22 9223372036854775808
3 23 9223372036854775808
3 24 9223372036854775808
3 25 9223372036854775808
3 26 9223372036854775808
3 27 9223372036854775808
3 28 9223372036854775808
3 29 9223372036854775808
4 0 285800000
4 1 2251950000
4 2 2741000000
4 3 9223372036854775808
4 4 9223372036854775808
4 5 1118300000
4 6 1117125000
4 7 1487600000
4 8 1483300000
4 9 4446700000
4 10 1188600000
4 11 9223372036854775808
4 12 543250000
4 13 9223372036854775808
4 14 259400000
4 15 252550000
4 16 501700000
4 17 9223372036854775808
4 18 533000000
4 19 1133500000
4 20 903000000
4 21 9223372036854775808
4 22 748900000
4 23 118300000
4 24 9223372036854775808
4 25 670600000
4 26 9223372036854775808
4 27 30000000
4 28 15000000
4 29 9223372036854775808
5 0 4238200000
5 1 2123400000
5 2 9223372036854775808
5 3 9223372036854775808
5 4 1059925000
5 5 509660000
5 6 27200000
5 7 9223372036854775808
5 8 2208350000
5 9 1646800000
5 10 4200000
5 11 583200000
5 12 233420000
5 13 266250000
5 14 383500000
5 15 253850000
5 16 9223372036854775808
5 17 9223372036854775808
5 18 2400000
5 19 232925000
5 20 185750000
5 21 16000000
5 22 753800000
5 23 634600000
5 24 9223372036854775808
5 25 9223372036854775808
5 26 9223372036854775808
5 27 9223372036854775808
5 28 155033333
5 29 906800000
6 0 4233600000
6 1 4233200000
6 2 9223372036854775808
6 3 9223372036854775808
6 4 1414633333
6 5 59000000
6 6 28200000
6 7 877650000
6 8 2207800000
6 9 9223372036854775808
6 10 1479900000
6 11 1502000000
6 12 414675000
6 13 578000000
6 14 9223372036854775808
6 15 9223372036854775808
6 16 1104900000
6 17 1063600000
6 18 155100000
6 19 379850000
6 20 363400000
6 21 9223372036854775808
6 22 9223372036854775808
6 23 216333333
6 24 67133333
6 25 99150000
6 26 9223372036854775808
6 27 27000000
6 28 115237500
6 29 191350000
7 0 9223372036854775808
7 1 1408866666
7 2 2111650000
7 3 9223372036854775808
7 4 4241000000
7 5 2124500000
7 6 4237300000
7 7 879750000
7 8 1469500000
7 9 2201050000
7 10 1417200000
7 11 749350000
7 12 1114400000
7 13 2087200000
7 14 1043450000
7 15 2194600000
7 16 555125000
7 17 1038550000
7 18 9223372036854775808
7 19 377150000
7 20 251300000
7 21 9223372036854775808
7 22 9223372036854775808
7 23 9223372036854775808
7 24 188700000
7 25 9223372036854775808
7 26 9223372036854775808
7 27 9223372036854775808
7 28 48433333
7 29 83750000
8 0 9223372036854775808
8 1 4210200000
8 2 4211600000
8 3 9223372036854775808
8 4 84400000
8 5 1465800000
8 6 4401500000
8 7 33900000
8 8 1319350000
8 9 2195550000
8 10 4392200000
8 11 812850000
8 12 495766666
8 13 1042500000
8 14 967900000
8 15 9223372036854775808
8 16 574250000
8 17 2081500000
8 18 9223372036854775808
8 19 371000000
8 20 373350000
8 21 9223372036854775808
8 22 572900000
8 23 9223372036854775808
8 24 130500000
8 25 62700000
8 26 9223372036854775808
8 27 84050000
8 28 33853846
8 29 36150000
9 0 9223372036854775808
9 1 1155200000
9 2 9223372036854775808
9 3 3557000000
9 4 9223372036854775808
9 5 115350000
9 6 217600000
9 7 108300000
9 8 39600000
9 9 1319300000
9 10 9223372036854775808
9 11 9223372036854775808
9 12 524100000
9 13 2226800000
9 14 1034100000
9 15 687333333
9 16 1005250000
9 17 2091200000
9 18 2087100000
9 19 9223372036854775808
9 20 822950000
9 21 582650000
9 22 867200000
9 23 1731000000
9 24 125700000
9 25 63750000
9 26 217800000
9 27 88900000
9 28 35233333
9 29 52566666
10 0 1156000000
10 1 1140725000
10 2 1853600000
10 3 1854350000
10 4 942875000
10 5 754100000
10 6 218900000
10 7 68433333
10 8 12100000
10 9 9223372036854775808
10 10 9223372036854775808
10 11 9223372036854775808
10 12 842200000
10 13 552450000
10 14 2213200000
10 15 1028500000
10 16 1000000000
10 17 697533333
10 18 9223372036854775808
10 19 836850000
10 20 834950000
10 21 14600000
10 22 9223372036854775808
10 23 1726900000
10 24 9223372036854775808
10 25 125500000
10 26 112450000
10 27 87900000
10 28 34557142
10 29 60675000
11 0 519700000
11 1 1139150000
11 2 1572666666
11 3 1888300000
11 4 30633333
11 5 1853800000
11 6 1856650000
11 7 1880350000
11 8 1787350000
11 9 1209400000
11 10 1215500000
11 11 9223372036854775808
11 12 9223372036854775808
11 13 6700000
11 14 736666666
11 15 1011550000
11 16 6400000
11 17 423420000
11 18 62500000
11 19 463900000
11 20 9223372036854775808
11 21 9223372036854775808
11 22 9223372036854775808
11 23 615300000
11 24 9223372036854775808
11 25 112200000
11 26 56400000
11 27 101500000
11 28 54044444
11 29 67240000
12 0 240925000
12 1 757016666
12 2 4555900000
12 3 3700800000
12 4 1233800000
12 5 1245300000
12 6 1855750000
12 7 5700000
12 8 1251833333
12 9 894575000
12 10 1787550000
12 11 1246700000
12 12 1253600000
12 13 9223372036854775808
